"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",0.295572809815919,0.169341706618831,0.110008253055857,0.0811609595299768,0.0653562044838854,0.0546588157304577,0.0469963734052438,0.0437975262516161,0.0456606612658909,0.032949901216141,0.0288448086835667,0.025651979942615
"2",0.290165116659618,0.171636254248868,0.120360164100939,0.081030891326338,0.0553158496775685,0.0506169884638599,0.0476529274400621,0.0351150906378,0.0448348663940566,0.0347473438347467,0.0416294490541416,0.0268950581620018
"3",0.273143115405446,0.168164748574289,0.129284119826905,0.0824686364528884,0.057950699821154,0.0521586869962712,0.0477543040065928,0.0412403542461186,0.0457087149623575,0.0344044705388014,0.0405891722254156,0.0271329769437593
"4",0.280699542333973,0.162312535769492,0.131711621137435,0.0877454078215683,0.0584944312433684,0.0423660846438371,0.0449868813819239,0.0480317344643715,0.0528364297468511,0.0377848275858162,0.0320837095712976,0.0209467943000659
"5",0.277617383611163,0.176633228310539,0.14893382015903,0.0820141210010121,0.0543842069480458,0.0421864599950952,0.0302697233014131,0.046379452250115,0.054674479518399,0.0453954326535269,0.0146552101411091,0.0268564821105523
"6",0.279198662658279,0.181641215899259,0.146784629980742,0.0875905238148133,0.0559795789318141,0.0360296227122534,0.0318571109582073,0.0329344994031188,0.0524419464959501,0.0562827818233955,0.0212371412392266,0.0180222860829414
"7",0.273872294991299,0.178836483082043,0.14158671865698,0.0759054725569385,0.0565615134920721,0.0427179756055201,0.0393965114446675,0.040249078153838,0.0481372507429191,0.0519821140599727,0.0305484757267195,0.0202061114870319
"8",0.281635877226264,0.176977965652789,0.140016813442442,0.0804908330997822,0.0725825158414498,0.0408057912170425,0.0391606089463913,0.034909485801059,0.0421397350591638,0.0564018037364199,0.0185188071742897,0.0163597628029065
"9",0.300528262492739,0.185461339108484,0.136743149370173,0.0852701079616152,0.0655351662309909,0.0405030552402595,0.0308159177628922,0.0407620520557408,0.0471431580735413,0.0521784994600183,0.0094716917927873,0.00558760045075891
"10",0.307466879848849,0.183854538981131,0.139887788580341,0.0831525753471348,0.0604250671221698,0.0379567143772219,0.0301132816135387,0.0341375886364832,0.0483238650725943,0.0531940435719836,0.0113933127553111,0.0100943440932422
"11",0.292548097192671,0.181445054688589,0.14241415786494,0.0681856319150553,0.0628575761145492,0.0397566698512108,0.0379217177334993,0.0415965400590006,0.0459325399524988,0.0477867882141939,0.0151160047790574,0.024439221634735
"12",0.282830138993197,0.17568514344375,0.144475098623467,0.0736764542764996,0.0624006536358844,0.0385065248175723,0.0374227906467475,0.0485713061106967,0.0427282796287931,0.0509511731232252,0.0108305463307042,0.0319218903694631
"13",0.301429763256139,0.176792491582425,0.144569511317453,0.0836040042356237,0.0652077385746337,0.0396507676673967,0.027985266540337,0.0388763598222257,0.0460130335644513,0.0399072267965832,0.0109298984392583,0.0250339382034733
"14",0.315728130653465,0.188490961097804,0.139170902375412,0.0815766667509569,0.0654283117858246,0.0404913157250174,0.0274080874768112,0.0418517443484881,0.0375026969992561,0.0401311628651325,0.0112410777319678,0.0109789421898636
"15",0.308956700664293,0.189192000124304,0.140945367796117,0.0788581747728493,0.064839926559765,0.0359707635616235,0.0327544789717027,0.0387779662865307,0.0277523851107425,0.0427843476336401,0.0198816532999596,0.0192862352184727
"16",0.3051802099465,0.191950561993598,0.145447618473559,0.0768847606503864,0.059633404605548,0.0287065207540301,0.0253782006510009,0.0507650907910246,0.024966510320501,0.0444198712295102,0.0244569185707685,0.0222103320135734
"17",0.328009032019179,0.193720502167038,0.142229513167585,0.0830244876269981,0.0573717082661749,0.0244206578500872,0.0282778649099196,0.0430826496549362,0.0248095402828288,0.0464303681885806,0.0095547348613009,0.0190689410053716
"18",0.332347047398706,0.199672102217682,0.14804255152497,0.077402920523353,0.0425803299034909,0.0342590652348423,0.0335239171946238,0.039008878117378,0.0290973705812006,0.0442113853383805,0.00898890335236892,0.0108655286130035
"19",0.329327480030506,0.2054682257552,0.139556710456983,0.0812454000093835,0.0563904060751383,0.0359416461699191,0.0289388077219545,0.0339052005525531,0.0264017948237649,0.0395402794593327,0.0131725222746586,0.0101115266706062
"20",0.329687518175267,0.210561936696561,0.131456339462592,0.0817630558401288,0.0540760528394348,0.0400316888014981,0.0256127858198925,0.0276124080595162,0.0284117075945587,0.0471749474871355,0.00900131082581769,0.0146102483975976
"21",0.326809646020008,0.210842356371622,0.133640329202547,0.0794124799363052,0.0542511792482031,0.0369455659716888,0.0259485589327562,0.0283877834122366,0.0291405164362438,0.0468110025032663,0.0161145156777659,0.0116960662873576
"22",0.33203817758321,0.21046216710697,0.137366199128114,0.0812426361911491,0.0641725748870022,0.0264809169723702,0.0308757155261404,0.0244327130093608,0.0337599730447444,0.041204416775251,0.0128559802501324,0.0051085295255548
