"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",0.329784974717894,0.180244112704491,0.120689875947662,0.084502239014468,0.0585200851033248,0.0514930883177297,0.0538666643492779,0.0470006100763609,0.0219581532014415,0.0191025963924747,0.0238826125414775,0.00895498763339875
"2",0.339540993979284,0.197244695557167,0.140042265170595,0.0902597043977456,0.0601637772428616,0.0557354514781125,0.0483848491676857,0.0290608165899614,0.0130844313579169,0.0104698578219699,0.00962990048331329,0.0063832567533873
"3",0.345865836795298,0.194071591829027,0.143216794141804,0.0933442718746734,0.0634928729387554,0.0494308598766482,0.0398452784178022,0.0254285169504628,0.0145973868991245,0.0106894168176802,0.0111842186270812,0.00883295483164323
"4",0.340338459281407,0.201405876986252,0.144292017278039,0.089690699477644,0.0540159994046049,0.0523007143632938,0.0375260521466836,0.0216652566302944,0.0163971736649644,0.013619222526011,0.0199929663857846,0.00875556185502107
"5",0.332977363552898,0.193547460945295,0.143797805124174,0.0905582202892335,0.0620689456824898,0.0484958950754194,0.0360399578773458,0.0167158430359091,0.017070901639866,0.0160293511897402,0.0257989464226349,0.0168993091649938
"6",0.347122994188248,0.195048757964569,0.143624894857537,0.0837963955438402,0.0640325144417452,0.053356219776794,0.0302565393419356,0.0153608838321771,0.010427533108114,0.00936297021444721,0.0282340336168978,0.019376263113695
"7",0.353863935766242,0.212129733553544,0.141551597305298,0.0827582322758724,0.0563013150183775,0.0483801103878468,0.0290992233954403,0.0206120731635808,0.00438806383213283,0.00705389819186528,0.0244485140423342,0.0194133030674662
"8",0.340340116829303,0.204712449515874,0.143234326692458,0.0848970394787516,0.0552975180593173,0.0439612106829244,0.0389350640011331,0.032654360784643,0.00549224171199439,0.00197887318522176,0.0281353366576525,0.0203614624007273
"9",0.32677067472146,0.200209506781106,0.138790216407613,0.091311873629017,0.0558780708014094,0.0435398453651066,0.0356788764480467,0.0311904609537641,0.0121411646952591,0.0115691972483176,0.028216833719211,0.0247032792296898
"10",0.341357948752969,0.202954139706497,0.137931907510244,0.0881348660088699,0.0655226364180104,0.0394355575596877,0.0378085395770427,0.024452970372035,0.0101461051658669,0.0189675166511387,0.0177296152730039,0.0155581970046352
"11",0.340912735991565,0.196025599003331,0.14679343936001,0.0844307689938675,0.0644058826648795,0.0336123839934714,0.0312112040134283,0.0291316649333303,0.0118788426133707,0.0182021287699109,0.0217495049788708,0.021645844683965
"12",0.327515084450565,0.190831269956474,0.14879940550154,0.0837347995198177,0.0597590152617555,0.0317037164866974,0.0383116915491992,0.0284107565889672,0.0248484992455598,0.0201648206182959,0.0277045174982652,0.0182164233228636
"13",0.330329473990765,0.192740420522554,0.143199262577275,0.084870289096509,0.0590480565614435,0.0383129989336616,0.0383358134574261,0.0299967790513399,0.0178248603919767,0.0269190087705616,0.0206642333688375,0.0177588032776497
"14",0.336790206105737,0.20511748394418,0.149657949476727,0.0899900052933528,0.0652961261696685,0.0353051721264621,0.0328913233384774,0.0235517640715833,0.0148365268687544,0.0197363134549622,0.0124577676948857,0.014369361455209
"15",0.339563418231357,0.198045881661071,0.13519356723125,0.0952223054065006,0.0641573755143797,0.0373888332822943,0.0361662434936764,0.0222621133546453,0.0153091511426441,0.0277623736860664,0.0136632729788062,0.0152654640173083
"16",0.346303430151782,0.202328198406281,0.141433159122391,0.0951688472143931,0.0586295730498548,0.0411277920184197,0.0303612165109429,0.0192976753412137,0.0117413861106873,0.0238042672442277,0.0102151229906545,0.0195893318391527
"17",0.341394091771131,0.205800659537387,0.145658003319503,0.0977445606289873,0.0620856429194702,0.0397895211413241,0.0329581564359014,0.0201723186617827,0.00489281912428721,0.0176467032079654,0.0121814184278526,0.019676104824408
"18",0.350807558733701,0.207065741972749,0.140014031669849,0.0992537487776995,0.0526918857722299,0.0404141835047123,0.0318411794990601,0.0178128693402225,0.00408130356339419,0.0241288369351718,0.00857192389327201,0.0233167363379385
"19",0.366167582687832,0.213281285185816,0.138282155938369,0.10236983300577,0.0467511951337716,0.0380949398924528,0.0311399020076823,0.0128015947840505,0.007462377872894,0.020147502182927,0.00130035795203616,0.0222012733563989
"20",0.363479196862104,0.216351951316708,0.140709896733149,0.0945236226216157,0.0554603704358822,0.0393438054525005,0.024817040255463,0.0178804352998339,0.00739199575879164,0.0210943204814774,0,0.0189473647824739
"21",0.363855168953625,0.215045005624922,0.138453874430331,0.0984826072622129,0.0514017458573622,0.042718353971191,0.019807894708763,0.0225846584586298,0.00743653073170146,0.0229790873829248,0.00276377098369134,0.0144713016346455
