"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",0.291302960218592,0.155038612151633,0.113151068099161,0.0783763186552107,0.0803715946924784,0.0581769062143562,0.0478504324711752,0.0357660983186984,0.0438469442850492,0.0303220812444356,0.0425289751709937,0.0232680084782162
"2",0.245760319772749,0.14883822374812,0.0997354976379078,0.0793707710122726,0.0744701363906528,0.0626449917583703,0.056636134192419,0.0531304167039478,0.0445265957622663,0.0463335477656667,0.0432831558019157,0.0452702094537122
"3",0.23878090068554,0.145264659492561,0.100136886317452,0.0752323456281305,0.0719317420374868,0.0701596013026624,0.0609198404945701,0.0526721558686501,0.0465328629620827,0.0447687829958279,0.0466385755729671,0.0469616466420708
"4",0.243809249788463,0.159083645206307,0.111958024646117,0.07869151675738,0.0792734421724926,0.0655595733980526,0.063764983167722,0.0314137741427686,0.047293718881922,0.0287755737406577,0.0459375523707568,0.0444389457273611
"5",0.229248290082608,0.146639917688237,0.0980601954574292,0.0805496508967189,0.0741159602929809,0.0638023574527753,0.0568920996675229,0.0518132893085422,0.0546152943660422,0.0388577681204969,0.0538646184374366,0.0515405582292098
"6",0.223672079126182,0.152752137853122,0.1085961578709,0.0911602464806378,0.0673512869928808,0.0663344608341959,0.0561798426166139,0.0539222129352989,0.0463742695054331,0.0458967396869975,0.0497477023668004,0.0380128637309394
"7",0.231352190241638,0.158934602864832,0.110296378382234,0.0883872332518424,0.0647058077584171,0.0748141779330692,0.0529953137873699,0.0579229835253491,0.0465707056266465,0.0449817576073177,0.0328583211829041,0.0361805278383797
"8",0.231879015209421,0.150948346398113,0.112351293083205,0.088295949508322,0.0703695247385721,0.0727209020877126,0.0508098601934808,0.0510324204490672,0.0413375404825079,0.0483715348545307,0.0441287244588615,0.037754888536207
"9",0.24588068722864,0.172104245318695,0.117925682977424,0.0743811698463878,0.0711671356212444,0.0701172861008901,0.0441708605327829,0.0451445309787854,0.036740439246929,0.0426552567298451,0.038574710422017,0.0411379949963591
"10",0.245864161767736,0.167284049137455,0.118556779537066,0.0794791527921481,0.0787121462211859,0.0643152002204409,0.0449772654389553,0.0532753087141268,0.03886108429976,0.0388692889510678,0.0295457414610524,0.0402598214590054
"11",0.247978432572564,0.167273361824222,0.11460087726866,0.0869671674861501,0.070819755811757,0.064473687202519,0.0433258079693116,0.0459074057983984,0.0467998894372435,0.0353401812678078,0.0349521233884821,0.0415613099728846
"12",0.259303237102888,0.178053771778022,0.127080632470179,0.0848212839457249,0.0630623247356611,0.0684454746613335,0.0408228823063249,0.0439962158019466,0.0341323262273414,0.032798846157189,0.0263327481260659,0.0411502566873239
"13",0.270027175908629,0.174913897623148,0.135875709590043,0.0900003178567332,0.0622268643891868,0.0647313479735369,0.0426371410776389,0.0382399395903401,0.0323514059079595,0.0268372705231825,0.0264480130893022,0.0357109164703002
"14",0.278373497420776,0.181757456485216,0.14050775648882,0.0819289489668247,0.0481840739809151,0.0673574747247879,0.0497391227151044,0.0380839621563276,0.0301607328952456,0.0210349483028873,0.021898648425001,0.0409733774380938
"15",0.261889314036064,0.187844880109551,0.119692402928032,0.0799954406773883,0.0566766704010637,0.0614151587175262,0.0532559596689558,0.0380724342082947,0.0345566833673459,0.0409198730193882,0.0292340026105881,0.0364471802558026
"16",0.296790771742473,0.201269177527799,0.131677550344695,0.0784771781646906,0.0512524040187334,0.0583512147492121,0.0385856988855558,0.0446967751013229,0.0222485594627285,0.0319080753912821,0.0279304310603691,0.0168121635511384
"17",0.304575396510549,0.205169602654816,0.132780662661829,0.0817703855965397,0.0545639617098658,0.0594763169545827,0.0365860472220806,0.0401193755527151,0.022951037492763,0.0263523683433734,0.0232349977080868,0.0124198475927983
"18",0.30323589691359,0.201631346329305,0.138179971928401,0.0813465895057044,0.0512072897827046,0.0533648039935736,0.0309394594309592,0.0349583547226076,0.0289995299528334,0.0392848082580081,0.0228957885715319,0.0139561606107812
"19",0.311797917552931,0.194908403537006,0.144155887459605,0.0761431563595829,0.0586661354454214,0.049651012381035,0.0415243168093165,0.0439496552787296,0.0215124196860041,0.0218378726945836,0.0206423834782845,0.0152108393175005
"20",0.310563195907597,0.191770954824549,0.131377241995567,0.0794505673493871,0.0598922479732893,0.055779511045256,0.0421202643619538,0.0530472863341504,0.0232168003164229,0.014169049308872,0.015954774511841,0.0226581060711151
"21",0.311078394164931,0.198983956149157,0.127306888069904,0.0814142347261582,0.0616426030156424,0.057071327818659,0.0361734231385778,0.049265912777792,0.0206233088899694,0.012775582251355,0.0109760965627616,0.0326882724350927
"22",0.329854614498528,0.203527993568158,0.1340639362671,0.0902577138798227,0.0673323681256167,0.0599922226184663,0.0187940792527039,0.0465812344703293,0.0166651445409239,0.0019578956945731,0.00389416514561531,0.0270786319381622
"23",0.33937253912024,0.210927630006727,0.142188067144744,0.0902405962144073,0.061677386443223,0.0543290614879707,0.0170175198810553,0.0414464003405105,0.0186744237153137,0,0.00869748934598252,0.0154288862998257
"24",0.344985173255165,0.212638698616872,0.143069497870829,0.0860871552681764,0.060529047758979,0.0502059459332288,0.0254312092614406,0.0355465592658638,0.0150762780357497,0,0.0130303862779838,0.0134000484557129
