"","z","(Intercept)","M","N"
"40",40,0.464335923569667,1.15774727854727,0.214338091208961
"41",41,0.457849832524172,1.1586086611593,0.217366863538603
"42",42,0.456499386474547,1.14778494667067,0.218819808558368
"43",43,0.459867380308237,1.13059856347567,0.218174140488211
"44",44,0.463306206953644,1.11725347078366,0.214031721250879
"45",45,0.468139957733385,1.09759506800144,0.216087302720358
"46",46,0.463533197167393,1.10347362183659,0.218771878437246
"47",47,0.461950102750575,1.10912441353447,0.218389402420584
"48",48,0.465957829682601,1.09465272760481,0.2179571688005
"49",49,0.473052011053477,1.08524289525141,0.215270145884712
"50",50,0.476832632652216,1.07514212387533,0.21557547148578
"51",51,0.479767215882834,1.06380053260169,0.215303793977592
"52",52,0.477369939267825,1.05795835514639,0.216912714005236
"53",53,0.471310804944229,1.06483502875174,0.217023957931501
"54",54,0.470822736382886,1.06379839526321,0.21893232118766
"55",55,0.467936110770385,1.06586177772509,0.219616443279008
"56",56,0.465017651021858,1.06274501315724,0.220951999184633
"57",57,0.461926816999923,1.07080854145714,0.220364786776758
"58",58,0.462399314185143,1.06655024057124,0.220537395230875
"59",59,0.461928453413315,1.06866997542003,0.220953306394671
"60",60,0.462270983345628,1.06497542970897,0.21952296178011
"61",61,0.461816814970312,1.06489566364096,0.22061949304511
"62",62,0.462371332000529,1.06303237802466,0.221356634923501
"63",63,0.459970687647805,1.06564776244006,0.22054656181413
"64",64,0.46200062952956,1.06692027320777,0.219459673761267
"65",65,0.461987389869564,1.06551045163416,0.22108168583307
"66",66,0.463696342104853,1.06212237534334,0.220367464948593
"67",67,0.462780621734542,1.06835251018696,0.220586052363982
"68",68,0.46512861384793,1.06482179508796,0.221381459557489
"69",69,0.464628247818608,1.06189572853731,0.21920080819405
"70",70,0.464479949195694,1.05938425202458,0.220682113439722
"71",71,0.466788639687316,1.05303242530009,0.220483176581371
"72",72,0.475717959052144,1.03786510915215,0.218698658325815
"73",73,0.470431711691621,1.04711561133347,0.22115565790806
"74",74,0.485682186068801,1.01538468193724,0.218246519373922
"75",75,0.484775454299349,1.0261922196239,0.220631509836095
"76",76,0.482635174065796,1.0257148248032,0.216225923928611
"77",77,0.489204355054324,1.00950678134967,0.219069379759132
"78",78,0.485440682702285,1.02418557046703,0.222190410686527
"79",79,0.484490395596046,1.02215277373951,0.21829994994567
"80",80,0.487303398655106,1.01047681885461,0.218105889875234
"81",81,0.484167052713895,1.02650856750838,0.221435695301992
"82",82,0.483317787518364,1.02573019083909,0.217291544481495
"83",83,0.489284320288216,1.00557602104209,0.218210711739309
"84",84,0.488159875096289,1.01428796838892,0.221258273261205
"85",85,0.493746365818049,1.00409544417591,0.21827574338955
"86",86,0.493479296320546,1.01069365300876,0.220938987897469
"87",87,0.496684081592036,1.00000214892726,0.217612038383403
"88",88,0.491820167752372,1.01704295557649,0.220142016105242
"89",89,0.493489521513252,1.009178472845,0.217945746880673
"90",90,0.493864299507654,1.01166678931159,0.2196308777091
"91",91,0.491893937541878,1.0094720605352,0.217884679325719
"92",92,0.493217236311379,1.01498292104808,0.219682268459915
"93",93,0.491741602865473,1.01341204582459,0.218474376341993
"94",94,0.493544347516336,1.00505666539327,0.217546743224923
"95",95,0.493706812821764,1.0132444834027,0.22143658057209
"96",96,0.496476693340803,1.00125274114643,0.217889741052106
"97",97,0.495430341691192,1.01349520780272,0.221012493703449
"98",98,0.494701323905802,1.01339432526874,0.217347229592573
"99",99,0.489681308134296,1.02239706991607,0.216587913364096
"100",100,0.488909011951549,1.01801536361638,0.215824159742835
"101",101,0.490408598893684,1.00691194888147,0.217499061005946
"102",102,0.487162603113244,1.01878118144444,0.221100210507328
"103",103,0.487125007236037,1.01586464575238,0.218725531430846
"104",104,0.492503479478986,1.00412545626922,0.217703258560527
"105",105,0.491241162312533,1.01254404962486,0.221577526449978
"106",106,0.494930569971226,0.996503581809625,0.218577734976207
"107",107,0.491222077902257,1.01503265598257,0.221072976901956
"108",108,0.491066398166452,1.01475178332158,0.217805006462356
"109",109,0.493612574713804,1.01135892818895,0.217326923533497
"110",110,0.490268584176914,1.02643843024863,0.220131367431152
"111",111,0.47883468379452,1.0527226701176,0.219807780038933
"112",112,0.473605509260549,1.05594803964294,0.218339771925329
"113",113,0.469804947539281,1.0608301614026,0.217629074312518
"114",114,0.465975327057835,1.06768148858222,0.218210681612845
"115",115,0.463046194325109,1.06902041780756,0.219836748775572
"116",116,0.463813307034661,1.06335944380628,0.219819008698944
"117",117,0.46289122280618,1.06187201550287,0.219886685334427
"118",118,0.460185929968838,1.06796679986486,0.220716007524215
"119",119,0.460933950603546,1.06367403227277,0.220248557924047
"120",120,0.458869654898819,1.06636543259383,0.220468339779116
"121",121,0.460161482072125,1.06290625158323,0.220757348434567
"122",122,0.459483164561679,1.06512031739947,0.219985627547257
"123",123,0.457841133142847,1.07395766401003,0.220153051959835
"124",124,0.457282070758108,1.07457974160567,0.220843889421877
"125",125,0.458352212229436,1.07095568173724,0.221309084202974
"126",126,0.458039277144495,1.07037248489391,0.221728046833669
"127",127,0.458872404337185,1.06953239992042,0.221192378786321
"128",128,0.459800108493576,1.06795005487281,0.219661185740934
"129",129,0.461071295627518,1.0642922220106,0.22018670799683
"130",130,0.45631116909908,1.07753487289581,0.220514501778554
"131",131,0.459365415192755,1.06574431656012,0.221323658931589
"132",132,0.459630335548286,1.07310972312501,0.219570879216323
"133",133,0.459787256106556,1.06768158830299,0.219013090322737
"134",134,0.459015688509228,1.06681699099593,0.220688230798002
"135",135,0.462523062336755,1.0624895746923,0.219843619524178
"136",136,0.46017401827339,1.06971390936458,0.220824380644058
"137",137,0.460591579741843,1.06695964584339,0.220539102909987
"138",138,0.460211751457617,1.06744376144085,0.220438071399213
"139",139,0.461451208910945,1.06200577946224,0.222080672834889
"140",140,0.461593842528122,1.06470411500575,0.219696384696467
"141",141,0.461627036485055,1.06821239925106,0.220852522355711
"142",142,0.459791961818393,1.06927233128252,0.221116444205502
"143",143,0.459600138069135,1.06725612828662,0.22110473214754
"144",144,0.458714800754351,1.06927018963228,0.221115700482191
"145",145,0.460568279674691,1.06589206398974,0.220409809089503
"146",146,0.458437890903032,1.07207786484374,0.220115108538659
"147",147,0.458550181957691,1.07485542587221,0.220507669893634
"148",148,0.460298327357048,1.06768957705778,0.220302937379212
"149",149,0.459478079795265,1.06929082755825,0.220573620080327
"150",150,0.459606779493172,1.0669659011447,0.221287576851283
"151",151,0.460557647271715,1.06971856489019,0.220833985239404
"152",152,0.462337341870279,1.06414199286267,0.219945929046648
"153",153,0.463794877598317,1.05878305516064,0.220036967102539
"154",154,0.46058988798911,1.06897154956371,0.219174785446592
"155",155,0.459697216432583,1.07097949451912,0.221166362652468
"156",156,0.459847924579508,1.07178558579517,0.220755078316458
"157",157,0.462859259656813,1.06447271652197,0.220744982543357
"158",158,0.46307835321277,1.06188775742764,0.219962557788209
"159",159,0.464047984113858,1.05806797361591,0.220665951048691
"160",160,0.462875194851128,1.05855479707947,0.22181444075904
"161",161,0.464329548822629,1.05132980000007,0.220954392090455
"162",162,0.477393642593675,1.03357532696351,0.217458789081064
"163",163,0.475968303136012,1.03441587367518,0.214881609092095
"164",164,0.475431954915308,1.03164447538599,0.214545454405324
"165",165,0.483984568618113,1.01784783386758,0.218597225289192
"166",166,0.49248307344369,0.998064763459703,0.218812926326732
"167",167,0.492323742278147,1.00997576454828,0.22149829745772
"168",168,0.490633565216266,1.02032361393129,0.220920578457327
"169",169,0.491804245902808,1.01480019185288,0.217611130878332
"170",170,0.489271412964013,1.01939318111108,0.216778109213281
"171",171,0.494463885347532,1.00124527960002,0.215625999390512
"172",172,0.491532138978582,1.00463473235448,0.220675144527844
"173",173,0.490706221794349,1.0140848851343,0.221121198811952
"174",174,0.497225486092186,0.999218591662452,0.216917476503839
"175",175,0.49471059820036,1.01319483064617,0.22051891278172
"176",176,0.496887482969136,1.00268262258618,0.217657620438289
"177",177,0.495057328802205,1.01780038652039,0.220106864220408
"178",178,0.49430220486422,1.01282059014989,0.21748177514323
"179",179,0.491943007646897,1.01495577683456,0.216311055798929
"180",180,0.493628956993658,1.00311830401209,0.217516082521555
"181",181,0.48878821701772,1.01204972630611,0.221276875464288
"182",182,0.488727354311762,1.01873969508811,0.221337089636244
"183",183,0.491905107642643,1.00181298743486,0.218614380953594
"184",184,0.493894236811091,1.00675294898287,0.221457496352657
"185",185,0.493187122416921,1.01914894238828,0.220694515931372
"186",186,0.496634214912297,1.00840245295276,0.217456878777088
"187",187,0.49719104060383,1.01097381345561,0.219067790485064
"188",188,0.496238953424424,1.00426582553681,0.217546643052429
"189",189,0.495103945255468,1.01185244947396,0.220466554045341
"190",190,0.495001247891893,1.00709264872716,0.217228465374773
"191",191,0.492012232269217,1.01872024821289,0.219342349102992
"192",192,0.492113967360896,1.009355594346,0.218504531681523
"193",193,0.490280435840226,1.01932260948983,0.220474474447823
"194",194,0.491200882110245,1.00905143404702,0.218510771676344
"195",195,0.491289564863079,1.01771692621161,0.221166955255429
"196",196,0.489381400811434,1.01775712759889,0.218872063526313
"197",197,0.490093505798624,1.00692359358777,0.218572692239999
"198",198,0.489031299713997,1.01859801455118,0.220356140305882
"199",199,0.492968464663984,1.01321463650852,0.217671831056212
"200",200,0.493223366297995,1.0019805430476,0.216631407878393
"201",201,0.492830984479763,1.01154376816209,0.220387522699062
"202",202,0.494679978319141,0.999598409174121,0.218983810972883
"203",203,0.493697291368467,1.00753250537604,0.221245584196345
"204",204,0.492629156351723,1.01492623665673,0.220736509066694
"205",205,0.490169402207688,1.01803613075928,0.216838079851194
"206",206,0.488330471495283,1.01431492796493,0.217555134207284
"207",207,0.486834635618542,1.02515261533204,0.219515950319232
"208",208,0.483783178918538,1.02473642822912,0.215106405338034
"209",209,0.488727913051586,1.01601924385107,0.218754620037544
"210",210,0.491372611327241,1.00207018159893,0.21823617174835
"211",211,0.49049837462859,1.0115217122509,0.222503939922964
"212",212,0.495344334388554,0.999182985108309,0.218013604018108
"213",213,0.496242871375242,1.00482278992119,0.220031376330734
"214",214,0.495869320655886,1.00777786988651,0.2206559190108
"215",215,0.488979160403826,1.02760332854539,0.219518985803993
"216",216,0.47967159626071,1.05189611134505,0.217723742648941
"217",217,0.477101507647307,1.0527911494569,0.217346425738325
"218",218,0.474244519693498,1.05968945824749,0.217475205171511
"219",219,0.469553349211199,1.06276947624814,0.218872757024394
"220",220,0.465221421154683,1.0708717998115,0.219382475045461
"221",221,0.465139532027023,1.05680477525447,0.220206929241009
"222",222,0.472811656055262,1.03993322029093,0.216503533871408
"223",223,0.469660771598684,1.04102136461524,0.21512414822342
"224",224,0.469587901062526,1.04207989315305,0.214971554741782
"225",225,0.470485157918628,1.04271560149078,0.215560604398645
"226",226,0.473834784800696,1.03593194857802,0.216414344635825
"227",227,0.476715009870748,1.03506662826986,0.216402031393457
"228",228,0.47815028100827,1.03612785181503,0.217307767847278
"229",229,0.481990828325655,1.03381937645965,0.216454824893911
"230",230,0.476905962633281,1.0454420374939,0.215259776852074
"231",231,0.471161674231538,1.05634672024341,0.220364582610314
"232",232,0.466620636975878,1.06168480797424,0.220833742268844
"233",233,0.466986428768219,1.05849768244917,0.219464534690903
"234",234,0.465840376346536,1.06318838271248,0.219643830955454
"235",235,0.462843862147988,1.07829477931408,0.219402880947961
"236",236,0.464677494054283,1.07048955173701,0.219702505408192
"237",237,0.465914000179425,1.06088938733202,0.220459696264099
"238",238,0.464965385385695,1.06226958998678,0.219514978178912
"239",239,0.464559891737731,1.06148768297762,0.220471297707857
"240",240,0.46357609624019,1.06314036411052,0.220129649287373
"241",241,0.462362813459006,1.06749938613024,0.220168750505874
"242",242,0.462571395303196,1.0639423387215,0.221581713783906
"243",243,0.462056218264068,1.07683821162947,0.219065601778704
"244",244,0.465420155072917,1.07027359335795,0.219667888601758
"245",245,0.467166464852564,1.06425253024551,0.218322562303242
"246",246,0.463807269694705,1.06710319224906,0.219742290021621
"247",247,0.465089250936207,1.06233948488984,0.220002032678135
"248",248,0.462448055848343,1.06647353443028,0.220788680430092
"249",249,0.461429355528544,1.07002504525184,0.219738586250266
"250",250,0.460821089661963,1.06793254569581,0.220120968823909
"251",251,0.460459699881491,1.06796686896659,0.219519089356797
"252",252,0.460595607047359,1.06720352343604,0.220266540141216
"253",253,0.463329739881058,1.06035327659229,0.221402026185189
"254",254,0.464416392600131,1.05620629352725,0.220171694790311
"255",255,0.472687201212945,1.04130386915444,0.219194992971501
"256",256,0.468316336694702,1.04690604735075,0.221691525039425
"257",257,0.465192756511719,1.04941582949881,0.221572903564539
"258",258,0.479813942791864,1.01925707238839,0.21889789816006
"259",259,0.477694669818728,1.02743229416921,0.222459672822552
"260",260,0.485687857448722,1.01452374801064,0.217769881354935
"261",261,0.481318255270638,1.02952744250782,0.221468531298639
"262",262,0.480631520341982,1.0327344518108,0.216917478470562
"263",263,0.478409342850007,1.03389382049281,0.216239129419513
"264",264,0.478082783307075,1.03375763791504,0.215123054143043
"265",265,0.473776935140972,1.0423965316802,0.217282365942228
"266",266,0.469658983679925,1.05109930219852,0.221589009518062
"267",267,0.48098422176202,1.02947045293201,0.217659912868223
"268",268,0.481017355023738,1.02615126595501,0.214883549850402
"269",269,0.490152051352318,1.00774070216022,0.219299215967846
"270",270,0.489782829940405,1.01590479554148,0.221950542826217
"271",271,0.492837481555958,1.01281208013319,0.217993534807402
"272",272,0.493203285090775,1.00702323076409,0.216819426341174
"273",273,0.494103351657387,1.01077420910368,0.219336965880129
"274",274,0.49371332114867,1.00825865961063,0.21612499263993
"275",275,0.491948050996757,1.02207736100261,0.219473717905873
"276",276,0.491387287560563,1.02206968727375,0.214059756564798
"277",277,0.495967451410812,1.00293884178637,0.218769539350909
"278",278,0.493084733039574,1.01602116045801,0.22189752468265
"279",279,0.493406706219168,1.01438599116201,0.217355991879347
"280",280,0.490847943631281,1.01656790096558,0.217401516121758
"281",281,0.493727247842782,1.00382618305427,0.217316223554214
"282",282,0.493935417278854,1.0088633372032,0.219857663401847
"283",283,0.49152639397028,1.0246059914721,0.219913265163079
"284",284,0.490170945453201,1.02282997566961,0.214549433643593
"285",285,0.493353530690478,1.00621844387234,0.218569513584139
"286",286,0.4921763281335,1.01583897774871,0.220697117155709
"287",287,0.496470914877174,1.00506450957856,0.217477663515663
"288",288,0.494451484168666,1.01485621713098,0.220727200074004
"289",289,0.494345163918809,1.01675731830454,0.216936173393737
"290",290,0.4961330742966,0.999293204707481,0.216403896045653
"291",291,0.493172921552734,1.0072530426057,0.220191858667948
"292",292,0.489306854501046,1.02073617496115,0.220684474360823
"293",293,0.491588075048279,1.00909731448535,0.217711399087207
"294",294,0.488053740748833,1.02893006276452,0.221800727676334
"295",295,0.481535262218311,1.04559590953718,0.219220395881998
"296",296,0.484968323848738,1.03273183220072,0.216713993510425
"297",297,0.482829237001536,1.03480792931734,0.214543955109722
"298",298,0.477508563008272,1.04384561011085,0.214119674527857
"299",299,0.471155013288897,1.05297027918244,0.219729289020786
"300",300,0.480529354242483,1.03964623427856,0.216844190555801
"301",301,0.47480695374315,1.05543187467576,0.219655496744988
"302",302,0.471568761097471,1.06320462683467,0.219113291959201
"303",303,0.466729322230766,1.07146726787918,0.218772706410985
"304",304,0.466087457862579,1.0685940269314,0.218803476358269
"305",305,0.463294957356197,1.06730308036015,0.219759257583227
"306",306,0.463417323774459,1.06477419532358,0.21970019274887
"307",307,0.462912555119753,1.06344290460218,0.220606185194976
"308",308,0.461282433604076,1.06934184681772,0.22048065904236
"309",309,0.460792971788078,1.0675426100189,0.220715699020329
"310",310,0.461938276662121,1.06273507345906,0.220811349296582
"311",311,0.459989033217493,1.07102014684651,0.220130787475054
"312",312,0.46144439939913,1.06112753374402,0.221652906735972
"313",313,0.462754008599008,1.06986674516607,0.219798258440697
"314",314,0.463211309479369,1.06011898240978,0.220463145295222
"315",315,0.460770400265899,1.07127349513205,0.219993505856257
"316",316,0.462305019646974,1.06046006490676,0.219621943029597
"317",317,0.461568440045845,1.06505126545394,0.219701468139506
"318",318,0.46316663494422,1.06357938425022,0.219881115501664
"319",319,0.459699930193826,1.07336974934417,0.219317657182595
"320",320,0.460515836880579,1.06808687223926,0.221029596424799
"321",321,0.462279143962945,1.05961450534149,0.219916329462737
"322",322,0.461263416294227,1.05560233357889,0.221374848885738
"323",323,0.471283428262341,1.03813965707729,0.219024347694118
"324",324,0.469460864292391,1.04497780288393,0.216524801644569
"325",325,0.463870151900051,1.05359500056445,0.221405812449863
"326",326,0.479659153303126,1.02983140161426,0.217546866524583
"327",327,0.477310622247025,1.0281635305418,0.215547391272236
"328",328,0.485018446697875,1.00807572745621,0.219566690504084
"329",329,0.482210977389882,1.02342080906576,0.222297017301255
"330",330,0.48741214963239,1.00817349142536,0.218620124807399
"331",331,0.488575232729918,1.01512837275763,0.221035174297473
"332",332,0.492760674579338,1.00351617391914,0.2169796066383
"333",333,0.489401634544,1.02351675302516,0.219978908921279
"334",334,0.487570225592399,1.02413787339642,0.213706219151001
"335",335,0.493885768723968,1.00643885242953,0.218443913721867
"336",336,0.489685400063279,1.02277264814807,0.2214164236013
"337",337,0.486201651181904,1.02662963524778,0.214973884690397
"338",338,0.492479202994444,1.00828750484168,0.218116409687141
"339",339,0.491487736359579,1.01668529355297,0.221761403902154
"340",340,0.493681673692963,1.00356520795626,0.217760446100177
"341",341,0.492201193297993,1.01776851994738,0.221649240260056
"342",342,0.492443340183024,1.0077465710528,0.217826977561582
"343",343,0.489937885612803,1.01651993113611,0.220642958260952
"344",344,0.488684130297892,1.01477426210155,0.218692428777024
"345",345,0.486720549849925,1.01371539987382,0.21796772233435
"346",346,0.485562959989432,1.0280639072947,0.220811248264654
"347",347,0.478708478376304,1.04281969477714,0.220453954749467
"348",348,0.487990792804339,1.01725120499786,0.218021848128997
"349",349,0.492060907927061,1.00189253127674,0.218077002998238
"350",350,0.489389943459316,1.01059872107728,0.220596070959207
"351",351,0.489185953233102,1.01598709643047,0.221353050797124
"352",352,0.491574199010667,1.00284550818314,0.218743280561716
"353",353,0.488409959109799,1.01101381768802,0.221989867834691
"354",354,0.490738385232454,1.01270268775425,0.221013550138662
"355",355,0.492830887959048,0.99959764036487,0.219571104155446
"356",356,0.492774542405178,1.00451233697224,0.222094228795596
"357",357,0.489768012220922,1.01382185262102,0.222821936618508
"358",358,0.492721176488969,1.00435730593425,0.217703825066997
"359",359,0.491915221235257,1.01025495581513,0.220559064880278
"360",360,0.491410961233224,1.01964531525663,0.220283665651901
"361",361,0.491971454048411,1.01547747144112,0.217119602959774
"362",362,0.49091696923675,1.01030238703913,0.217322421645834
"363",363,0.48938914397633,1.02015971902418,0.22009910216274
"364",364,0.491455923247831,1.0088868081469,0.217220897336794
"365",365,0.490148038344085,1.01905295941374,0.220011884180873
"366",366,0.490363223919416,1.01420482695931,0.218333088073538
"367",367,0.492919937179544,1.00475713453892,0.218373949206637
"368",368,0.488468993800616,1.02589928641633,0.220805529522471
"369",369,0.482269674442086,1.03740690772307,0.21635259375207
"370",370,0.477214003326014,1.04989794388525,0.219802881826023
"371",371,0.484887686972105,1.0330305981165,0.215999696590245
"372",372,0.484376304680646,1.02802895380989,0.214863227418063
"373",373,0.492635090745253,1.00402717627895,0.216812132373306
"374",374,0.48703363825685,1.01100392308976,0.220656773172745
"375",375,0.4847596734255,1.02065927543853,0.221262910009057
"376",376,0.485312565172711,1.01790865771306,0.218836754767187
"377",377,0.487773216914605,1.01138394352937,0.217848827136692
"378",378,0.490831128667307,1.01280842860221,0.220896694735797
"379",379,0.492733698757169,1.00369540244084,0.219379940695272
"380",380,0.4921087409259,1.00870185405443,0.2214521254085
"381",381,0.49244658784601,1.01387646425689,0.220636007157853
"382",382,0.489811722183948,1.01809503210112,0.218481367538554
"383",383,0.490533248165522,1.00589572421707,0.218827380050345
"384",384,0.491372970340192,1.01240677914901,0.220865988553328
"385",385,0.494548105383513,1.00216920969456,0.217215239867376
"386",386,0.494470571464804,1.00986923021256,0.220147703125305
"387",387,0.491088386289868,1.02593012396135,0.219791379222023
"388",388,0.48396547074569,1.03451223746478,0.218506891977245
"389",389,0.479376291860406,1.04764564898245,0.219700667230911
"390",390,0.487919959178125,1.03060741655084,0.215276387807231
"391",391,0.489076650225009,1.02521370312175,0.213488904523081
"392",392,0.494922669504533,1.00460861878622,0.216529258008116
"393",393,0.493492541989321,1.01277316608222,0.220569999747543
"394",394,0.497879957857571,0.999922619015384,0.216006057997481
"395",395,0.495028063051194,1.00861162206338,0.220259518942495
"396",396,0.493741726874085,1.02127702675903,0.220307948112114
"397",397,0.491027754159074,1.02082409043781,0.214870083649203
"398",398,0.493627885220147,1.00561680227365,0.217966507220484
"399",399,0.490918210249799,1.0201780661851,0.221552248468244
"400",400,0.494070504877592,1.01075133971524,0.217250117816833
