"","z","(Intercept)","M","N"
"206",206,0.488060009128828,1.41639613811477,0.176473852812542
"207",207,0.487083837522691,1.41933927630823,0.182724093479096
"208",208,0.493839879109699,1.40983351604783,0.180145337027345
"209",209,0.49082410026368,1.42290835403193,0.180314503218789
"210",210,0.489643369438003,1.4282619176673,0.178370802484729
"211",211,0.49269343150712,1.41798552800539,0.178157045654808
"212",212,0.493621629587993,1.40992098026947,0.1803928902424
"213",213,0.491876278840045,1.41873786190786,0.178157887414586
"214",214,0.492251202631342,1.41327876205968,0.182105829832177
"215",215,0.497311386296456,1.40662242514688,0.178492636063449
"216",216,0.493172405174493,1.41713572142238,0.179277257451315
"217",217,0.490969675637459,1.42139200383857,0.181084613858968
"218",218,0.487449330626724,1.43366737324954,0.178310965761327
"219",219,0.492606609989468,1.41610076620886,0.177459997589441
"220",220,0.491757140400721,1.41448197092274,0.181037288632961
"221",221,0.487493941442284,1.42722788607293,0.178384961095263
"222",222,0.494539667680883,1.41165328359625,0.177592238947001
"223",223,0.492806735587927,1.41979650088048,0.178410822727392
"224",224,0.498161820235623,1.41025036240483,0.177406150661272
"225",225,0.494226509638333,1.42198962283364,0.17940570338902
"226",226,0.498954249285766,1.41199264437717,0.17700423237317
"227",227,0.499082062526582,1.41519724842291,0.180253589132514
"228",228,0.500139517566862,1.41729254482918,0.179703284052712
"229",229,0.497443728556612,1.42178541797663,0.180909235583916
"230",230,0.497294032000316,1.43239982264815,0.177368855602999
"231",231,0.50004489780145,1.42144730029434,0.177921671178342
"232",232,0.501010537266971,1.41374151918231,0.176804558634916
"233",233,0.503593624353345,1.41177194073182,0.175372673412362
"234",234,0.504377661133814,1.40964880477194,0.175522350933089
"235",235,0.497464612751668,1.41988131805986,0.18011877184556
"236",236,0.496769469236357,1.41165877569719,0.1814047055435
"237",237,0.501956640119873,1.40016519195489,0.179342983812241
"238",238,0.501834400922356,1.40361706371119,0.179664827722647
"239",239,0.500620198904309,1.40870185755857,0.179463670312939
"240",240,0.495877597480633,1.42014297423729,0.18108362654562
"241",241,0.502824651663624,1.41051165230391,0.177594390242543
"242",242,0.503755284717986,1.39963158284389,0.180419350193062
"243",243,0.501510859165961,1.39889630145618,0.179166612089733
"244",244,0.500312543541749,1.39690044438034,0.179559939667554
"245",245,0.500821939378134,1.40142821475395,0.175178090221086
"246",246,0.495221014981533,1.40406083387442,0.178802682305611
"247",247,0.493617636623911,1.40535423575685,0.180602024734288
"248",248,0.496107213590049,1.40197463575102,0.180166920127097
"249",249,0.496210282967121,1.40241550350881,0.180756175396985
"250",250,0.493762876310526,1.41040071076529,0.180676430953712
"251",251,0.498170633682723,1.39754066598735,0.180412645947209
"252",252,0.498217917632595,1.40027161092243,0.176093503676131
"253",253,0.498023806071141,1.40291229285972,0.174377343439298
"254",254,0.501465489438164,1.39323968598916,0.175682562687132
"255",255,0.503233181026314,1.3948240124638,0.175836717286161
"256",256,0.504495826215186,1.39878439374297,0.175232199364408
"257",257,0.508755834297661,1.39756626525918,0.173719761832946
"258",258,0.501342458425586,1.40091149118054,0.179019393041966
"259",259,0.496074180347527,1.41032355758377,0.179012459829721
"260",260,0.493799051552838,1.41103253060848,0.179455457606559
"261",261,0.491451866124486,1.41634658351879,0.18042179350212
"262",262,0.492201935590616,1.41537566016251,0.180096184261308
"263",263,0.491320941028288,1.41924294115832,0.180460938667036
"264",264,0.497420452355333,1.39312264899174,0.180005688331458
"265",265,0.501287992198747,1.39221744041411,0.17531836938233
"266",266,0.50198750224323,1.39181421600836,0.174340175692947
"267",267,0.500245190890553,1.39467386554489,0.175457566393853
"268",268,0.496839037409879,1.4009873933017,0.174820539485048
"269",269,0.49314644254053,1.40882870490506,0.174385543563527
"270",270,0.497096745236975,1.39871874369657,0.17801407582022
"271",271,0.497575640376443,1.40274450203868,0.174483217130088
"272",272,0.501193310437427,1.3950272023467,0.174401763302915
"273",273,0.496745718499198,1.40589089818537,0.175899753234367
"274",274,0.493528825876926,1.40892079932455,0.180311134194428
"275",275,0.492119420213221,1.41188242601459,0.180525704018947
"276",276,0.492409495640875,1.41001495751945,0.180305735569635
"277",277,0.489583567566416,1.41766330509493,0.18062383844315
"278",278,0.493726143475738,1.40577706240568,0.179959119855169
"279",279,0.496465764364224,1.40556010288797,0.17949605148504
"280",280,0.492841132935465,1.41489523291504,0.179765558171423
"281",281,0.492599355671103,1.41989708197391,0.178076699952786
"282",282,0.498203937764023,1.40734509380335,0.178195154469864
"283",283,0.498086834909055,1.4108118037657,0.1798423809969
"284",284,0.495773167479461,1.41677094749589,0.180745008618366
"285",285,0.498791983693961,1.40861892258017,0.180032577569054
"286",286,0.497679699681018,1.41492354065715,0.179187350956383
"287",287,0.496616537819398,1.4070611842692,0.181506040959965
"288",288,0.49866554250144,1.40253119839735,0.179105628209606
"289",289,0.500685628432052,1.39898220610656,0.18027420598786
"290",290,0.500043861693051,1.39647401296719,0.180048704697048
"291",291,0.501070083274153,1.40272283114868,0.175363751660559
"292",292,0.496962989505247,1.41028733067687,0.178187577898298
"293",293,0.493918844176487,1.41658953046491,0.178282694863169
"294",294,0.492471179503655,1.42625409345872,0.179231685861561
"295",295,0.498994799074621,1.41477112817353,0.177429991898495
"296",296,0.498541371975115,1.41103614375548,0.179061603302313
"297",297,0.497374617514469,1.42019281799222,0.179762903863309
"298",298,0.4959379287511,1.42884717449381,0.178769858103868
"299",299,0.491366552593174,1.43381005059734,0.17692157444405
"300",300,0.497200821960059,1.42058683078531,0.17673954466688
"301",301,0.501126074397186,1.40459989857337,0.176524618621277
"302",302,0.49574299258032,1.41433664110826,0.180814485433777
"303",303,0.499246571098812,1.40735537786494,0.178714154481489
"304",304,0.495820371304955,1.41519360429864,0.181170465753595
"305",305,0.500112429592037,1.40559408579037,0.180708103336542
"306",306,0.503145704054034,1.39759897652001,0.177777847806167
"307",307,0.508022469257044,1.38484136879641,0.173532348552578
"308",308,0.511525545877629,1.38181689635477,0.175841587287752
"309",309,0.51360766254593,1.37930926106483,0.173140563431488
