"","z","(Intercept)","M","N"
"119",119,0.377991243000913,0.982976474182162,0.2119898151682
"120",120,0.378855871645748,0.975728074234481,0.215273954861305
"121",121,0.368607539275059,1.0027516466354,0.216491723342297
"122",122,0.378223599704628,0.978117142264457,0.215551284343551
"123",123,0.373861830206122,0.983657247606566,0.21426665541642
"124",124,0.37778429150417,0.97315078269277,0.214884262561033
"125",125,0.369192099264221,0.998210186034124,0.214603732296165
"126",126,0.37528741272025,0.979829117987881,0.215747039226214
"127",127,0.378749944010826,0.966986453352848,0.21405685993006
"128",128,0.372801880657515,0.979493110872622,0.215412523822984
"129",129,0.366545511475787,0.989382472674333,0.217055173862003
"130",130,0.367855849876656,0.986821167231702,0.215992982208144
"131",131,0.370167134657234,0.987972738148239,0.214887638418799
"132",132,0.376645493181307,0.972865228325255,0.214896261724359
"133",133,0.370038000590529,0.992728857630969,0.215509604542549
"134",134,0.376262680990686,0.975149287568827,0.215486975877898
"135",135,0.369933337434739,0.988349778089719,0.216599313607553
"136",136,0.37172303594671,0.985917555320688,0.213239484656769
"137",137,0.373157772998479,0.979230924751326,0.214987830662602
"138",138,0.365000873297471,0.996777161488309,0.216202546584274
"139",139,0.368114390800153,0.985100483988718,0.214537711715019
"140",140,0.362357716008621,1.00548670472437,0.216124000182405
"141",141,0.374805661849763,0.983475163630683,0.216220432543513
"142",142,0.378996540051883,0.981954925488282,0.213247282648227
"143",143,0.384034366630594,0.973971752980068,0.214267750113842
"144",144,0.374997976490236,0.997977685244233,0.215666495587914
"145",145,0.379708277964941,0.982397545263296,0.215315225562773
"146",146,0.379642913225681,0.989409008410765,0.213661635398363
"147",147,0.385560870286589,0.971185119223982,0.215366997716598
"148",148,0.375591175310002,0.990687194361519,0.216485254775764
"149",149,0.381770917750089,0.972573843944163,0.215834646498324
"150",150,0.375257522792815,0.988016302625383,0.216345444410863
"151",151,0.379194723710511,0.985214047856299,0.214974207020633
"152",152,0.381745703278987,0.979995566462054,0.213234245832726
"153",153,0.381599369131431,0.982372184424504,0.213273181134975
"154",154,0.378675808190391,0.987127469114902,0.214394139998981
"155",155,0.379304873091355,0.982185451890805,0.21561805586743
"156",156,0.382581598453651,0.97837985302809,0.213315561264052
