"","z","(Intercept)","M","N"
"61",61,0.964590839690695,1.6601167039127,0.137421161059181
"62",62,0.965091901553968,1.66043685247196,0.135961838244706
"63",63,0.967009467727826,1.65931710001707,0.135295400450908
"64",64,0.967697975911237,1.66170475008817,0.13451495173889
"65",65,0.963321899727228,1.66938230462121,0.1347786484109
"66",66,0.965898851985449,1.66236110503903,0.137701896329979
"67",67,0.964243814111302,1.66010074045957,0.137847755708765
"68",68,0.962651011936835,1.67078925676384,0.13539637901289
"69",69,0.957730163786807,1.67946270033583,0.13872561338793
"70",70,0.95743004367413,1.67301654997527,0.136883319942777
"71",71,0.95598153603595,1.6698938093247,0.135944653767121
"72",72,0.950164711973231,1.67636330760054,0.137438806706051
"73",73,0.949690044797316,1.66882106566426,0.134329211584846
"74",74,0.946763047169799,1.67096928587058,0.137124864342472
"75",75,0.943271986229191,1.67732169250301,0.138028846610189
"76",76,0.942089200525062,1.6800285638108,0.137932232115812
"77",77,0.939523511169714,1.68454761404394,0.139107108816145
"78",78,0.941333160140809,1.68572553858513,0.134082092849149
"79",79,0.93645662019295,1.68050259134116,0.133513924890039
"80",80,0.933604199750432,1.68083115944723,0.13661865239203
"81",81,0.92986007860832,1.68833484436883,0.135631903677227
"82",82,0.927528757289624,1.68894982440409,0.136914345469924
"83",83,0.927835387989999,1.69411147853448,0.136065418132389
"84",84,0.925478069266383,1.69600613635124,0.137788903523569
"85",85,0.925741293101302,1.69660149744424,0.139349725996519
"86",86,0.928390517666399,1.69382594163232,0.13923441576976
"87",87,0.930134937282975,1.69758065881606,0.136691753361844
"88",88,0.931057761388482,1.6967037767243,0.137655305026338
"89",89,0.933241900667724,1.68310157206637,0.138658001773164
"90",90,0.931363316811306,1.68681197072871,0.135846856726375
"91",91,0.924768099138342,1.6927902589434,0.137301503408252
"92",92,0.929350484899164,1.68442836097498,0.135876342092469
"93",93,0.936923589891325,1.67398797277346,0.138849208672015
"94",94,0.937446974728243,1.67242464608598,0.139180589536375
"95",95,0.937955680501701,1.67346682630626,0.139863632805688
"96",96,0.938174893808167,1.67564394520284,0.138169373176927
"97",97,0.940385224402516,1.67325432950174,0.136485352422839
"98",98,0.943107130685942,1.67155590660946,0.1362397026672
"99",99,0.940682120919708,1.67253253878247,0.136000333312727
"100",100,0.941874219088409,1.67284286786233,0.138928946586397
"101",101,0.940321498507386,1.67801435542737,0.138514040657767
"102",102,0.936328551445846,1.68356499412843,0.138493456140605
"103",103,0.932192842202919,1.68684545798889,0.139954399125772
"104",104,0.930607623188448,1.6950006335809,0.138889085146281
"105",105,0.934973811083647,1.68961960433926,0.13942359951278
"106",106,0.936736151682619,1.68736668824098,0.137531151171501
"107",107,0.936820436266832,1.69263110095243,0.135724276598328
"108",108,0.940517034786566,1.68990693371315,0.136036644556075
"109",109,0.941621889371959,1.69655248978334,0.135518102604392
"110",110,0.94485118499223,1.69589894912354,0.134495818976314
"111",111,0.947276129127934,1.69620909530726,0.134351455448756
"112",112,0.946482261692744,1.69724765676134,0.13483874324762
"113",113,0.944445531683603,1.70041140528191,0.134759244308143
"114",114,0.941162016222503,1.70411324244559,0.134522947823251
"115",115,0.937382312513177,1.70216754574386,0.136427923781311
"116",116,0.942665140545411,1.69975230676049,0.136981592539322
"117",117,0.939218951561646,1.70413767288583,0.137153308063135
"118",118,0.93798496668722,1.69919811170081,0.1375616032395
"119",119,0.933861736207389,1.70612153066487,0.138337889049737
"120",120,0.935838537548372,1.70143134003462,0.1373978569516
"121",121,0.938377789560852,1.69641397643349,0.136918085981772
"122",122,0.943563632588919,1.69185262552759,0.136980607408072
"123",123,0.94037020712762,1.69671790953887,0.137015689273919
"124",124,0.937839933448816,1.70205933307032,0.136278238332707
"125",125,0.937149185253138,1.69775302149576,0.136637567449639
"126",126,0.934897966007262,1.7031442465941,0.136483807455491
"127",127,0.933781613988551,1.70829532721736,0.136638105488037
"128",128,0.937807080845479,1.70361185703397,0.135628240872274
"129",129,0.937860538964789,1.69821676933539,0.135823430753263
"130",130,0.936833731721795,1.6995710496687,0.136794455455489
"131",131,0.938113501227299,1.7039163557606,0.136989816245352
"132",132,0.942126643230212,1.70033184916421,0.13451232605463
"133",133,0.943362552769904,1.69896845176917,0.13236003802893
"134",134,0.942635938232387,1.69719625139118,0.135089874397354
"135",135,0.941091906386607,1.70016311574514,0.132852921330205
"136",136,0.942123411225806,1.69889575219625,0.135231722235967
"137",137,0.944120427251978,1.69677625376019,0.136074651094545
"138",138,0.942452168099328,1.6932174310768,0.135897126864718
"139",139,0.937633405425003,1.69766315482653,0.136199909494901
"140",140,0.938176738489885,1.69474951769736,0.135699918591157
"141",141,0.938730299024853,1.69338636951497,0.136254173192776
"142",142,0.935438509600597,1.69910518669326,0.136285285956693
"143",143,0.937270283179366,1.69608222136873,0.136325068121044
"144",144,0.938529504870183,1.69695286322399,0.135059689693762
"145",145,0.938996315438957,1.69464601562733,0.137682506054005
"146",146,0.937540352141796,1.69605043716914,0.137388280133648
"147",147,0.937964054748027,1.69690846961799,0.138686474421681
"148",148,0.938389205866766,1.69833716545295,0.137402461298175
"149",149,0.942559061762845,1.69379716997313,0.135996950687756
"150",150,0.947084366315353,1.68962791733938,0.136196947742245
"151",151,0.948943942602201,1.68936419463001,0.135567358466114
"152",152,0.946420497606192,1.69303776620275,0.135921611725613
"153",153,0.948512017166074,1.68527243564944,0.134838280122116
"154",154,0.94715164886779,1.68368094003225,0.136689386597067
"155",155,0.947058835465776,1.68542083724242,0.136057264936997
"156",156,0.948000328828641,1.6845107865388,0.136729975984514
"157",157,0.94745786739261,1.68483188874443,0.136366466318299
